,hs07,year,export_val,import_val,export_val_perc,import_val_perc,country
298,11.0,2011,95415951.42,617113094.92,0.0004257210207388684,0.0035639591013347837,indonesia
299,12.0,2011,280105648.45000005,1388086712.0800002,0.0012497581462868638,0.008016495374483524,indonesia
300,13.0,2011,84960256.21,73163576.72999999,0.0003790704432296377,0.00042253518410088523,indonesia
301,14.0,2011,100369953.87,5228177.89,0.00044782448403164006,3.0193836960919282e-05,indonesia
302,15.0,2011,21827629616.84,236718229.79999998,0.0973891746872347,0.0013670980189732266,indonesia
303,16.0,2011,858218721.96,48462592.0,0.0038291474841745943,0.0002798817546645398,indonesia
304,17.0,2011,218572944.39000002,1683118513.4999998,0.000975215313653587,0.009720366646232043,indonesia
305,18.0,2011,1423583966.5300002,181366569.2,0.006351659343320299,0.0010474304309844524,indonesia
306,19.0,2011,580494226.97,252900524.88000003,0.0025900134218741176,0.0014605542076453009,indonesia
307,20.0,2011,313935752.46999997,127343097.0,0.0014006992227081553,0.0007354334129048791,indonesia
308,21.0,2011,628460398.8800001,642407701.13,0.0028040259361609165,0.003710040820810361,indonesia
309,22.0,2011,128700458.1,140912112.49,0.0005742277845212305,0.0008137973572933989,indonesia
310,23.0,2011,622795439.3499999,2042006663.43,0.0027787503683164966,0.011793021883713332,indonesia
311,24.0,2011,701772218.6400001,709453297.57,0.0031311241024106025,0.004097243370235655,indonesia
312,25.0,2011,245111499.61,869246533.2900001,0.001093623406315807,0.005020083221575798,indonesia
313,26.0,2011,9489993067.909998,848087187.01,0.042341867114984215,0.004897883505877533,indonesia
314,27.0,2011,70233729678.82,39898704175.72999,0.3133645333320831,0.23042348485084554,indonesia
315,28.0,2011,725938600.4899998,1757204666.969999,0.0032389481778994167,0.010148229906817232,indonesia
316,29.0,2011,3994453284.8900003,6533380385.049999,0.017822205872598494,0.03773165839042782,indonesia
317,30.0,2011,422471086.96,544610456.0900002,0.0018849554995431436,0.003145240973886096,indonesia
318,31.0,2011,521082336.5500001,2401043710.39,0.0023249331050380524,0.01386653703314528,indonesia
319,32.0,2011,345712311.9999999,1172517552.62,0.0015424779206863783,0.00677153772547406,indonesia
320,33.0,2011,586974523.45,732428337.7,0.0026189268099512586,0.004229929103286677,indonesia
321,34.0,2011,854859230.2000002,520637180.42,0.0038141583105621496,0.0030067902187226837,indonesia
322,35.0,2011,66234004.629999995,384198387.15,0.00029551880622757335,0.0022188272293571947,indonesia
323,36.0,2011,15050796.129999999,124939021.80000001,6.715271604002635e-05,0.0007215493683758225,indonesia
324,37.0,2011,4967323.27,101730501.95,2.216289730776688e-05,0.000587515240387274,indonesia
325,38.0,2011,3836930623.56,1624537119.2100003,0.017119380955245584,0.009382046660693913,indonesia
326,39.0,2011,2689334638.17,6586717913.250001,0.011999107803584146,0.038039693936320326,indonesia
327,40.0,2011,15823751668.099998,2359654920.19,0.07060144149702283,0.013627507985243377,indonesia
328,41.0,2011,193762374.52999994,483216798.9200001,0.0008645170397410946,0.0027906795733317713,indonesia
329,42.0,2011,387798167.22999996,153251676.89000002,0.0017302539998486342,0.0008850609606943084,indonesia
330,43.0,2011,1861611.85,5141556.47,8.306025200262822e-06,2.9693579875595944e-05,indonesia
331,44.0,2011,3592867880.239999,425774022.75999993,0.016030436825210527,0.0024589353491585525,indonesia
332,45.0,2011,433739.81,3731145.75,1.9352335945955694e-06,2.154815861725143e-05,indonesia
333,46.0,2011,91003728.2,9181528.870000001,0.0004060348346767713,5.302527794301075e-05,indonesia
334,47.0,2011,1966003637.7500002,1757703752.23,0.00877179405522149,0.010151112230121283,indonesia
335,48.0,2011,4550218441.22,1380652411.9899998,0.020301884648764958,0.007973560713582762,indonesia
336,49.0,2011,47496272.35999999,81199185.44999999,0.00021191594538931758,0.00046894252996367513,indonesia
337,50.0,2011,1826323.91,16804285.31,8.148579640972165e-06,9.704831426363554e-05,indonesia
338,51.0,2011,9684353.389999999,104050522.92999999,4.320905204035453e-05,0.0006009138539558786,indonesia
339,52.0,2011,924903318.8900001,2831511287.4799995,0.004126676715399648,0.016352578654735436,indonesia
340,53.0,2011,18851050.43,45059036.08,8.410845683164581e-05,0.00026022549684431254,indonesia
341,54.0,2011,1432942020.05,1177302533.1100001,0.00639341253067916,0.006799172003384265,indonesia
342,55.0,2011,2671978352.8900003,1163979622.9,0.011921668597920178,0.006722229369221963,indonesia
343,56.0,2011,138644724.77,322587351.62,0.0006185965016408351,0.0018630104226367518,indonesia
344,57.0,2011,70639952.33,55147859.79,0.0003151769925606911,0.0003184905950556507,indonesia
345,58.0,2011,72565105.67,314159084.04,0.00032376652327108604,0.0018143353885182165,indonesia
346,59.0,2011,142747143.34,563664669.12,0.0006369004203790222,0.0032552830982650045,indonesia
347,60.0,2011,108188254.06,1305668329.56,0.00048270769472959495,0.007540511722674085,indonesia
348,61.0,2011,4826299891.740001,214250156.61,0.021533687876351976,0.0012373401276010835,indonesia
349,62.0,2011,4872503210.38,224678577.98999998,0.02173983500039376,0.0012975664744340303,indonesia
350,63.0,2011,317285882.24000007,106498447.11999999,0.0014156466255696978,0.0006150511357088432,indonesia
351,64.0,2011,4179838293.1299996,368860388.73,0.01864934529491812,0.0021302470330930015,indonesia
352,65.0,2011,33278336.84,14368462.96,0.00014847923556990391,8.298092320520634e-05,indonesia
353,66.0,2011,5460594.67,35472690.53,2.436374528741899e-05,0.0002048623166546396,indonesia
354,67.0,2011,299318837.27,19609245.82,0.001335482369903257,0.00011324755654319712,indonesia
355,68.0,2011,179371904.55999997,265262500.46999994,0.0008003105263293728,0.0015319472404250868,indonesia
356,69.0,2011,430303112.46999997,293368423.64,0.0019198999490293031,0.0016942649120280904,indonesia
357,70.0,2011,470426620.90000004,347167185.27000004,0.0020989205499899913,0.0020049641788725822,indonesia
358,71.0,2011,3317815634.77,257200545.58,0.0148032256413847,0.001485387739838747,indonesia
359,72.0,2011,1541554151.34,8025695597.400003,0.006878011454750788,0.04635009547578026,indonesia
360,73.0,2011,2530599946.5699997,3504813786.2999997,0.011290875124153388,0.02024104348942197,indonesia
361,74.0,2011,4020761121.8299994,1393716589.45,0.017939584560635984,0.0080490091111995,indonesia
362,75.0,2011,1677899249.0000002,49218998.809999995,0.007486347621657041,0.00028425016453463103,indonesia
363,76.0,2011,935714333.7700001,1884518469.6700003,0.004174912636348312,0.010883494138922098,indonesia
364,78.0,2011,22139792.31,253121961.33,9.878196298301659e-05,0.0014618330501424725,indonesia
365,79.0,2011,5976672.76,316000246.05,2.66663507531306e-05,0.0018249684899004227,indonesia
366,80.0,2011,2175721758.98,39146108.730000004,0.00970750146377078,0.00022607708641835046,indonesia
367,81.0,2011,8424301.100000001,71222418.72000001,3.758702826864892e-05,0.00041132458459518977,indonesia
368,82.0,2011,79496384.88,521972525.00000006,0.00035469207834225606,0.0030145021170902364,indonesia
369,83.0,2011,174099893.70999998,580220318.4100001,0.0007767881927257491,0.00335089548674179,indonesia
370,84.0,2011,4581169431.65,14930368977.889996,0.020439979873333212,0.08622604971935598,indonesia
371,85.0,2011,16874309558.32,26647944651.81999,0.07528875604677834,0.15389753621421892,indonesia
372,86.0,2011,19806289.38,160299724.98000002,8.837048319926513e-05,0.0009257649343156379,indonesia
373,87.0,2011,3423856640.39,8337065215.909999,0.015276352875153077,0.048148321108817095,indonesia
374,88.0,2011,464001790.81,3557174763.87,0.002070254638438694,0.02054343924815981,indonesia
375,89.0,2011,1490901411.39,1919984668.5499997,0.006652012176497882,0.011088318964920175,indonesia
376,90.0,2011,1036703987.3900001,2242124370.01,0.004625502058592016,0.012948744112872144,indonesia
377,91.0,2011,24899439.459999997,67236074.35,0.00011109478682528717,0.00038830259978321944,indonesia
378,92.0,2011,737042457.77,200247311.92,0.003288490685048694,0.001156470727505186,indonesia
379,93.0,2011,4096326.1300000004,82431644.50999999,1.8276735864286148e-05,0.00047606024261645714,indonesia
380,94.0,2011,2256164326.75,564821273.48,0.010066415162709402,0.0032619627339256284,indonesia
381,95.0,2011,542056356.05,210541016.89,0.0024185136946318513,0.0012159190584777161,indonesia
382,96.0,2011,314199743.53999996,379119283.25000006,0.0014018770818199054,0.0021894943263284943,indonesia
383,97.0,2011,33891484.37,8138458.98,0.00015121493948995517,4.7001327943577194e-05,indonesia
384,1.0,2012,67147997.77,271962380.0,0.0003164325315138478,0.0014551389143083614,indonesia
385,2.0,2012,29602402.47,209084784.31000003,0.00013950026007564576,0.0011187113675032972,indonesia
386,3.0,2012,3086439349.6600003,325029803.04999995,0.014544734753255892,0.001739076980897275,indonesia
387,4.0,2012,347828183.34000003,1082373093.66,0.001639127840611695,0.005791253953524729,indonesia
388,5.0,2012,27117328.950000003,66713416.75,0.0001277894402292355,0.0003569511666260468,indonesia
389,6.0,2012,32875660.38,11325909.640000002,0.000154925370595051,6.0599454443310165e-05,indonesia
390,7.0,2012,104956150.72999999,526204673.00000006,0.0004946020965092864,0.0028154662294586717,indonesia
391,8.0,2012,465025412.07000005,839760528.1100003,0.0021914155782217955,0.004493151674702221,indonesia
392,9.0,2012,2322468744.3399997,280386480.78000003,0.010944550672241043,0.001500212195631438,indonesia
393,10.0,2012,24892449.11,3451679138.52,0.0001173047737690858,0.018468262537512773,indonesia
394,11.0,2012,63405261.91000001,599804549.1,0.0002987950229908971,0.003209263503189633,indonesia
395,12.0,2012,272132146.43000007,1330151482.29,0.0012824129811896557,0.007116996048516446,indonesia
396,13.0,2012,90281355.61,89817206.76,0.00042544765075538347,0.000480568351883654,indonesia
397,14.0,2012,80388646.5,4515798.5200000005,0.0003788286138344349,2.416184972211269e-05,indonesia
398,15.0,2012,21944597316.089996,207853694.05,0.10341312790244868,0.0011121244000545198,indonesia
399,16.0,2012,1008741059.76,55618177.32,0.004753656069912306,0.00029758591670375414,indonesia
400,17.0,2012,213047349.43,1979257533.8,0.0010039779941520396,0.010590048001750745,indonesia
401,18.0,2012,1151719846.07,179236376.73000002,0.005427438473072274,0.0009590070017752333,indonesia
402,19.0,2012,596520189.46,265374510.24,0.0028110800011713877,0.0014198904154160835,indonesia
403,20.0,2012,303643928.35,140728084.92000002,0.0014309111234516551,0.0007529677917334879,indonesia
404,21.0,2012,732907646.01,655864600.4100001,0.003453800999207357,0.0035092136735010732,indonesia
405,22.0,2012,130388048.57999998,137109473.60999998,0.0006144490031205881,0.0007336063560344129,indonesia
406,23.0,2012,700819435.5699999,2592860468.63,0.0033025864582160135,0.01387313998088753,indonesia
407,24.0,2012,827106731.72,871972063.4300001,0.0038977108125662673,0.004665499991898703,indonesia
408,25.0,2012,192970022.68999994,961459700.4100001,0.0009093643118776993,0.005144304975584674,indonesia
409,26.0,2012,6404756081.169999,501937140.74,0.03018218335318406,0.0026856224233198973,indonesia
410,27.0,2012,67667989753.79,41819185795.39,0.3188829750901579,0.22375419944318567,indonesia
411,28.0,2012,668402405.4399999,2070144813.7100003,0.0031498223662272647,0.011076341796549415,indonesia
412,29.0,2012,2887575991.329999,6677546227.700001,0.013607598308514096,0.03572831421764758,indonesia
413,30.0,2012,466355753.39000005,590798817.78,0.0021976847639852636,0.0031610781986797314,indonesia
414,31.0,2012,568670064.8399999,2334613630.91,0.002679837287625876,0.012491386287367682,indonesia
415,32.0,2012,533520765.4199999,1211239821.5699997,0.0025141974745892166,0.006480757371392407,indonesia
416,33.0,2012,566849348.5,822920615.09,0.0026712572271658723,0.004403049460017344,indonesia
417,34.0,2012,1030438758.8000001,574085503.6399999,0.004855905698542637,0.003071653353257455,indonesia
418,35.0,2012,46274518.63999999,420739958.37,0.00021806700965225129,0.00225117564506042,indonesia
419,36.0,2012,15844890.8,123332936.00000001,7.466847968539923e-05,0.000659894778790738,indonesia
420,37.0,2012,1845548.52,86643786.04,8.697081217753714e-06,0.00046358891531178526,indonesia
421,38.0,2012,4185556097.2599998,1799103523.3999996,0.01972428301117463,0.009626131186852472,indonesia
422,39.0,2012,2629652417.18,6912574956.689998,0.012392142714663948,0.036985839061832934,indonesia
423,40.0,2012,11696514391.219997,2701292971.59,0.05511940462289523,0.014453309762579221,indonesia
424,41.0,2012,175565660.48,455588236.86,0.0008273468790964831,0.002437631897309183,indonesia
425,42.0,2012,483521615.49,248892502.7,0.0022785782735508966,0.0013317031795293485,indonesia
426,43.0,2012,3410981.8899999997,4672251.630000001,1.6074129836270606e-05,2.4998954503390037e-05,indonesia
427,44.0,2012,3604003811.18,416944821.10999995,0.016983738717921314,0.0022308697045396475,indonesia
428,45.0,2012,463109.19000000006,4405743.8100000005,2.182385450434073e-06,2.3573000296600522e-05,indonesia
429,46.0,2012,96959106.32000001,4490436.4399999995,0.000456916311507138,2.4026149521387123e-05,indonesia
430,47.0,2012,1871618297.25,1499108586.47,0.008819934108162685,0.008021003643762414,indonesia
431,48.0,2012,4494245885.949999,1489534413.7,0.021178972570530214,0.007969776884495421,indonesia
432,49.0,2012,39629349.160000004,77121805.28,0.00018675188677848466,0.00041264141020033745,indonesia
433,50.0,2012,1125166.74,10085673.05,5.302307912931585e-06,5.396354941461426e-05,indonesia
434,51.0,2012,6080772.629999999,97769927.49000001,2.8655422957833612e-05,0.0005231195069693309,indonesia
435,52.0,2012,775190002.51,2326637576.31,0.0036530550879367695,0.012448710284050209,indonesia
436,53.0,2012,16407432.799999999,42917209.919999994,7.731943868722357e-05,0.00022962919447951893,indonesia
437,54.0,2012,1386821564.1,1226887295.65,0.006535346888365707,0.0065644794231130895,indonesia
438,55.0,2012,2336295751.2,1293236767.24,0.011009709946222017,0.006919483295539878,indonesia
439,56.0,2012,156267845.54,359786650.08,0.0007364066182257686,0.001925044027707264,indonesia
440,57.0,2012,74483912.13,56555478.169999994,0.00035100276486398795,0.0003026009593771169,indonesia
441,58.0,2012,75389860.63,294606826.7799999,0.00035527201468224913,0.0015762983765198722,indonesia
442,59.0,2012,144595718.75,541511925.0699999,0.0006814021392990651,0.0028973679180605435,indonesia
443,60.0,2012,129434504.87,1321047655.4699998,0.0006099554625820017,0.007068285882518831,indonesia
444,61.0,2012,4871634227.690001,283778069.86,0.022957401597552593,0.0015183589453828237,indonesia
445,62.0,2012,4690253275.74,283683094.79,0.02210265036594442,0.0015178507798040176,indonesia
446,63.0,2012,406818087.17,109939540.79,0.0019171156469886255,0.0005882332108754175,indonesia
447,64.0,2012,4764698320.619999,434301433.38,0.022453469970286587,0.0023237365265414223,indonesia
448,65.0,2012,30559682.12,21280621.990000002,0.0001440114060975086,0.00011386229661005042,indonesia
449,66.0,2012,4771528.5,33694597.87,2.2485656945679516e-05,0.00018028346627430096,indonesia
450,67.0,2012,315454120.51,25913501.76,0.0014865662304833565,0.00013865059136846137,indonesia
451,68.0,2012,157122659.94,333628038.93000007,0.0007404349004314869,0.0017850819747622006,indonesia
452,69.0,2012,391296166.91999996,442587890.13000005,0.001843969154438136,0.002368073341356244,indonesia
453,70.0,2012,444071488.24000007,430343630.41999996,0.0020926709635962558,0.002302560240680632,indonesia
454,71.0,2012,3939386490.120001,169245680.95,0.01856421756535308,0.0009055516297105589,indonesia
455,72.0,2012,856268248.08,9143952526.31,0.004035133412659043,0.0489248592089168,indonesia
456,73.0,2012,2072381376.7600002,4768087850.76,0.009766022920839806,0.025511727682636823,indonesia
457,74.0,2012,2299821600.7400007,1495423262.01,0.010837826820169507,0.008001285258323962,indonesia
458,75.0,2012,1345991661.0200002,66828655.53,0.006342937434291983,0.0003575677534981554,indonesia
459,76.0,2012,851666836.7100002,1866380953.2200005,0.004013449426587962,0.009986100114120034,indonesia
460,78.0,2012,9272362.42,202126751.56,4.369567539041855e-05,0.0010814823058163203,indonesia
461,79.0,2012,7624691.5,312966078.58,3.593108526662653e-05,0.001674529836811424,indonesia
462,80.0,2012,2061467520.4900002,31264817.04,0.009714591764546456,0.00016728288641846404,indonesia
463,81.0,2012,18000524.740000002,132794418.21000002,8.482682732500854e-05,0.0007105185854760865,indonesia
464,82.0,2012,94071538.91,619387377.5500001,0.00044330875363783373,0.003314041729243619,indonesia
